"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
"172",-43.1760878839515,-42.9346401828089,-43.025100387859,-43.1227143857233,-42.6045973096769,-42.101503614018,-41.7415580484434,-41.2414256191813,-40.4227344153173,-39.6729151215764,-39.2504524346471,-38.78410128991,-38.4326499207972,-38.2995926853809,-37.9808708046491,-37.5780512739414,-37.2626383693467,-36.8909511893471,-36.6502870857066,-36.7191982761482,-36.8091258645935,-36.5897953206737,-36.3839678214076,-35.8938104561219,-35.674332883864,-36.1170674967592,-36.0260693123463,-35.7317935886612,-35.3649549028471,-35.1332769327995,-35.4074579943179,-35.8025277147949,-36.2128389438416,-36.0753226097203,-36.1063487837034,-36.3921740127908,-36.5723532386202,-36.99204451245,-37.377847981058,-37.908578719015,-38.5294808445688,-38.9988954267099,-39.3927452186945,-39.7200224214511,-40.2190059795174,-40.6280996606115,-41.3229424118465,-41.7833918320505,-42.2635432548548,-42.8114615361313
"173",-43.3765957017997,-43.0196718144891,-42.8942466376244,-42.7286967888186,-42.1538450462833,-41.6549622819253,-41.2350995898279,-40.6664062756875,-39.9834914845159,-39.3490150514993,-38.9012300632483,-38.5362937732271,-38.2106366463096,-38.1301777947386,-37.8396326144099,-37.4579852941397,-37.2150720027081,-37.000618784471,-36.9737331832778,-36.9740270478534,-36.8931868273995,-36.5522780167201,-36.2298978860111,-35.7479232856277,-35.4816031583796,-35.9168581794628,-35.9322722057726,-35.5554750753505,-35.1075617798208,-34.7982713235521,-35.2544419552115,-35.6713197683451,-36.0139192219667,-35.8839173278756,-35.9028094590806,-36.2367476990362,-36.5841343291665,-37.0704832714195,-37.5223522244619,-37.9805515490758,-38.5647685223638,-39.0558571502816,-39.5063385102166,-39.8408421943876,-40.4344400743709,-40.8428232670328,-41.4531439750999,-41.7729492657286,-42.3146446189776,-42.8939906874981
"174",-43.5821177908836,-43.1173509432124,-42.7404709073815,-42.2626049504743,-41.6502875168811,-41.0849644750662,-40.5955851407704,-40.1015924307976,-39.5485247236453,-39.0346834812358,-38.6051329006842,-38.272897382934,-37.8810309570519,-37.775989030627,-37.4660293503375,-37.1494278668051,-36.9482593275812,-36.9413341441869,-37.0820978205889,-37.0283164214301,-36.8564072576006,-36.5266094774875,-36.2189640911469,-35.8173949623667,-35.56487520288,-35.8138211452734,-35.8529738818463,-35.4403031399505,-34.934886300327,-34.6421840447639,-35.2146646060956,-35.5860243673379,-35.8352533179194,-35.7704577862192,-35.9034746096672,-36.2146014266641,-36.5498714439617,-37.0690087397281,-37.6637657406464,-38.161799842358,-38.7298588218815,-39.1595214393394,-39.6400399518383,-39.9587125263165,-40.501064854414,-41.0132525452314,-41.6740034081803,-41.8380779441251,-42.4460398062659,-42.9964529950284
"175",-43.7780385030939,-43.2868300581689,-42.6632831095514,-41.9706877183292,-41.4113255620254,-40.8033499713523,-40.2439569690064,-39.8039069412137,-39.1694859403511,-38.6591545798551,-38.3087230742516,-38.001865988102,-37.5473422866285,-37.3884679186861,-37.043197049447,-36.8108804977336,-36.6494782566829,-36.753010348246,-36.9220403996844,-36.920375870487,-36.7229509457905,-36.4374253152395,-36.2882681933366,-35.9356399957216,-35.8745511789052,-36.0486187139796,-35.8870760934361,-35.4562724684574,-34.9652628110165,-34.7190496424075,-35.399146014401,-35.6058617252333,-35.8270359782727,-35.7678969950747,-36.0770837308778,-36.3955858935686,-36.7007865485953,-37.1970731571145,-37.8731463829418,-38.3595934490948,-38.8946443095906,-39.1767809740432,-39.7099256975047,-39.9931909171186,-40.455519572357,-41.145064604168,-41.9056727711038,-42.0932212514558,-42.731348416223,-43.2025828552719
"176",-43.8009195915596,-43.4184944917913,-42.6831794359572,-41.9139379245278,-41.4501595177063,-40.8852288688813,-40.3032142897707,-39.765428193173,-38.9981519055052,-38.3822849020357,-38.1508799102518,-37.9403702742206,-37.5093560327053,-37.258105618883,-36.8240875770089,-36.6524341135529,-36.5558683628185,-36.6510612019717,-36.7593558772615,-36.8716954073586,-36.633208646863,-36.3547366271593,-36.3533427450798,-36.0837178986579,-36.237475427389,-36.4345431169006,-35.9829668944782,-35.5403885903872,-35.1023462675634,-34.8756194991914,-35.6063419389049,-35.6140794612093,-35.7680005152076,-35.5849223505424,-36.0771784414689,-36.5244113929325,-36.8601753509016,-37.2918810857746,-37.91064273424,-38.3327248239363,-38.840364297129,-39.0717770238874,-39.6301817846639,-39.8947040335525,-40.3345623135847,-41.249913923125,-42.2110080716334,-42.5178574370611,-43.10897175556,-43.3362539988625
"177",-43.7805309739528,-43.5477523905333,-42.9028686191073,-42.2476075666279,-41.9735808047543,-41.4935724160646,-40.812198196512,-40.094403165877,-39.2570245134369,-38.5033898790985,-38.3151916850281,-38.1681449465073,-37.8347023390078,-37.5109581978568,-37.0601993579246,-36.9024021572991,-36.7723413980846,-36.809150714093,-36.820836510934,-36.9380066317347,-36.6664162004933,-36.3004851774514,-36.3096164130035,-36.0895820665086,-36.3875591602936,-36.6681405939097,-36.1079649330684,-35.6952010355658,-35.2793581976435,-35.0026284083983,-35.686793422873,-35.4870846204517,-35.5542440661904,-35.3085811725272,-35.7972079011387,-36.2947792834783,-36.7118218644162,-37.1308308553939,-37.6393284562885,-38.0205301270736,-38.4987439361391,-38.8459746985861,-39.5300930691452,-39.9950619737638,-40.4010037629532,-41.3728114288475,-42.5761681123468,-42.9955646528907,-43.5195536467903,-43.40415734682
"178",-43.8366139605906,-43.6683386807184,-43.1174664142487,-42.6759765726108,-42.5950268274697,-42.2055636976598,-41.3821633036222,-40.5950951885944,-39.8306373328494,-38.9957256751873,-38.7698286630782,-38.5943449903397,-38.3251739346728,-37.8983186753889,-37.4907664606162,-37.3450813572161,-37.1035875225255,-37.0566180320311,-36.9918482549941,-36.9336071469859,-36.5826107116168,-36.2095373782358,-36.0707477914913,-35.8298922893335,-36.175163587299,-36.5812990042105,-36.0412834201991,-35.7256539635021,-35.3055992994311,-34.9421585286413,-35.5333202293084,-35.3335065339454,-35.360056429363,-35.2369260995047,-35.5156937148281,-35.9682662507552,-36.3684691690321,-36.7608644075801,-37.2348366031114,-37.6095478815828,-38.0978310972839,-38.5939805718844,-39.3683546619122,-40.0405766178686,-40.5050561785655,-41.4169041437134,-42.7638562360798,-43.3227979290221,-43.7756306830095,-43.6208623063622
"179",-43.8243671730686,-43.6320883950858,-43.139470348052,-42.8446923637737,-42.8522190103666,-42.5285701757487,-41.6142867426657,-40.7845298123342,-40.128006374029,-39.3345972226112,-39.0172756504299,-38.7989593259529,-38.5695753834775,-38.2428227255811,-37.9445889364256,-37.760529018892,-37.4453313983379,-37.2655062119429,-37.1211774596256,-36.9299670349553,-36.5718821324228,-36.2361855339776,-35.9282391079201,-35.5606403640311,-35.8818117500914,-36.379476942943,-35.9836327310316,-35.6228059004287,-35.1596726728542,-34.6687728486258,-35.2358044082015,-35.0715537544017,-35.1487356988381,-35.1950839708493,-35.3185510908702,-35.7215018526128,-36.1572824069566,-36.5490285952486,-36.9321651195713,-37.3378676466455,-37.9128899143974,-38.5484363026788,-39.3096380606545,-40.0660919497954,-40.5995746398449,-41.3797325106889,-42.6267180131241,-43.3207032991256,-43.7142270298287,-43.7160467527508
"180",-43.6785517120501,-43.4785252304141,-43.0332257527677,-42.8680145861814,-42.7681716673865,-42.3868786565163,-41.4247680714946,-40.6656578451499,-40.1669441280642,-39.4264135882163,-38.9995714227971,-38.7820785812862,-38.6376945251648,-38.4296579302795,-38.2169239409004,-38.0025607728535,-37.6721761754363,-37.3383015538829,-37.1686362117545,-37.0350625549312,-36.7164659001369,-36.5275273688476,-36.1476613102302,-35.7775009674885,-36.104043159469,-36.4821048356033,-36.1810240976456,-35.6834377718598,-35.0927458229408,-34.6147736198606,-35.1450901780345,-34.9763764768702,-34.9724538511618,-35.1329201091392,-35.3793052445446,-35.8063875794888,-36.2513431117833,-36.5971021328531,-36.8611430437976,-37.3084395378081,-37.9712499374176,-38.7979139718284,-39.4636564252409,-40.0972133175948,-40.5975476180274,-41.1771095769779,-42.1960899487999,-42.8901236719164,-43.2628090911697,-43.5908273081899
"181",-43.4966303114826,-43.3470474689954,-42.9236431956707,-42.7950062635831,-42.4886011977899,-41.9821165035589,-41.1095531975827,-40.4081611550618,-39.9976282029736,-39.396988878257,-38.9608008809217,-38.76241570195,-38.6823949140061,-38.5660447767186,-38.3839944603419,-38.1395625872411,-37.8215644638495,-37.416676120066,-37.3230631894107,-37.3235094099592,-37.0205365966953,-36.9189523471151,-36.5594333958224,-36.3735705377144,-36.6986375487692,-36.8565651441001,-36.503702112283,-35.9740073566961,-35.2290042392141,-34.8332330400345,-35.2276260105685,-34.9089835706235,-34.7609880870907,-34.9887191336077,-35.4540433886708,-35.9440831215171,-36.3343669799936,-36.5885277736797,-36.8158886404054,-37.335773117555,-38.1157556379074,-39.0911727822615,-39.6273053005747,-40.1133445634979,-40.5698000532142,-40.9980209772753,-41.7785943933968,-42.3066039588578,-42.6304811540849,-43.3071784730548
"182",-43.2915483461949,-43.3035585342902,-42.934757306842,-42.7522492313874,-42.3339588692039,-41.8014963512489,-41.0362603812413,-40.2781833952126,-39.869811072055,-39.3691529023699,-38.9589865431193,-38.8026894268834,-38.6951182462748,-38.6296977625926,-38.4517433975816,-38.2216629853347,-37.9740477013007,-37.6319090603455,-37.608840116789,-37.657139623115,-37.2401294425554,-37.0773591252182,-36.7564196827458,-36.8005079660675,-37.0669543728019,-36.9356902918525,-36.3361019928856,-35.9819583258714,-35.2790610226198,-35.0975665268154,-35.2965182330638,-34.9033821397974,-34.6950529661842,-34.8427357700672,-35.4863838008256,-36.0127264978875,-36.2714443973091,-36.4562139855366,-36.7624506052875,-37.3709263370205,-38.2131787770697,-39.1847560099084,-39.5988261493315,-40.0225871517147,-40.4682909288127,-40.9211293482666,-41.5898449660521,-41.9813202459434,-42.2127713438303,-42.9898305601323
"183",-43.0203463919328,-43.2810460451229,-43.0343533643027,-42.8132631174471,-42.412595000006,-41.8881301192767,-41.1868016200324,-40.3072367685446,-39.8992038212084,-39.498067122144,-39.1506176284624,-38.9813175677798,-38.9094036153149,-38.8898986620439,-38.6770604113209,-38.4291584881409,-38.2388747706177,-38.0153829142898,-37.9803719478553,-37.9675923087537,-37.4596136873702,-37.1122928162459,-36.7100570921796,-36.8581359061478,-37.0774260790738,-36.7231799537658,-35.8631014640492,-35.7260637358464,-35.1658466162126,-35.3185824598908,-35.3573661294635,-35.0357206731208,-34.78730850662,-34.7895588142856,-35.4224178357081,-35.9231533044547,-36.1516119420028,-36.4404600946185,-36.9563719157299,-37.5799462545442,-38.2950770836229,-39.1237353110938,-39.3917687657668,-39.8072597328525,-40.3009350993755,-40.8591352930988,-41.5165988324407,-41.8902183077796,-42.1421101248194,-42.824319319945
"184",-43.0948073840855,-43.4329436760967,-43.3489460226962,-43.1068231846032,-42.7399956327587,-42.2632159371487,-41.5387649996705,-40.5041252898791,-40.056961417353,-39.7328934904942,-39.4463440383984,-39.2376945375746,-39.2161485650171,-39.2726567091535,-39.014734773739,-38.7314627933725,-38.5869051426761,-38.4120663223626,-38.2292516715139,-38.1514959226443,-37.7143316926045,-37.3027119638062,-36.7447961999413,-36.916184327912,-37.0498196901449,-36.5054148074335,-35.4086398062279,-35.4140744642359,-35.0672258611169,-35.3805607461718,-35.4303322284808,-35.290079260046,-35.0382257256989,-34.8036277538696,-35.341987967924,-35.8136888609791,-36.0486268587655,-36.497287651177,-37.1200430949814,-37.7406984591424,-38.3024088830522,-38.9919809541359,-39.1208236549549,-39.5662733821959,-40.1629382321784,-40.8592482972564,-41.5961434690226,-42.0023117247968,-42.3887169618433,-42.9351027970283
"185",-43.3624499664458,-43.5533541311603,-43.6441867394555,-43.4533266101676,-43.0577164510101,-42.6595520835752,-41.9282274419975,-40.8573680413999,-40.2453755952133,-39.8743049137305,-39.6589496748233,-39.4410591810742,-39.4169296704793,-39.5249805878809,-39.277699209523,-38.9492030193649,-38.8041994893578,-38.6149360225617,-38.2615339629989,-38.1086339738536,-37.8075816408611,-37.52881280799,-36.9125545121429,-37.1299923552321,-37.167957993414,-36.5255918374483,-35.3890959472531,-35.4145783001431,-35.1139232439035,-35.4365515890899,-35.5569427796983,-35.5383488191809,-35.3913012618135,-34.9919477503423,-35.3537649339505,-35.8689223773391,-36.0972439739965,-36.6269554012963,-37.2280289717066,-37.7993673718093,-38.2902691427525,-38.8544285111043,-38.978253788133,-39.4884307361913,-40.107686199048,-40.9129995927838,-41.7735250908758,-42.2889148298411,-42.823967487087,-43.2014069135031
"186",-43.7120901721708,-43.7009924529594,-43.8764250251138,-43.79127228783,-43.4038869880322,-43.0035222873746,-42.3174849542519,-41.3224024866875,-40.5391091591508,-40.0711979282947,-39.8434066424095,-39.5448652524405,-39.4861055486156,-39.6156075041828,-39.4238477444787,-39.0586286282713,-38.8898717604236,-38.6724062855791,-38.2044545801985,-37.9756532943892,-37.6244599902891,-37.4806420293908,-36.8874761991969,-37.1633174987441,-37.1986023647062,-36.57900256819,-35.5550132921225,-35.4939062078669,-35.1913494741687,-35.3897039091916,-35.7142266858201,-35.7939827798295,-35.7672287838952,-35.326867040284,-35.5661764924423,-36.0312038257642,-36.2242126190198,-36.7435242070318,-37.3307190345769,-37.8564201735102,-38.2821948458376,-38.7440639235844,-38.8471046738874,-39.2556613295062,-39.8800062080347,-40.8312080735065,-41.7335782690709,-42.4616695796836,-43.2305695592167,-43.5606621421857
"187",-44.1011298547519,-43.9764336286658,-44.0955992769928,-44.0504505473378,-43.7189557274791,-43.1877654350664,-42.538504849212,-41.7000401492588,-40.8925921149518,-40.3873229751876,-40.0250912162482,-39.4933142954462,-39.3735882827194,-39.4352969151891,-39.2884160599333,-38.9928332102295,-38.8194539116487,-38.5993293616988,-38.0420602401291,-37.650641376041,-37.1946201757445,-37.2573628263992,-36.6817092193121,-36.9601317950154,-36.9832822531541,-36.4281490568382,-35.6993392324374,-35.5082074698776,-35.2024474594116,-35.2777332092572,-35.7453187905688,-35.873413575113,-35.9165356129425,-35.6040293794754,-35.8045052772021,-36.224725298968,-36.41569750669,-36.8327505338474,-37.3200977197541,-37.773777171467,-38.2089674643474,-38.6545771720352,-38.8363102476775,-39.0338453853982,-39.5692928740568,-40.7111291143887,-41.6326412401385,-42.4810138418794,-43.415006474468,-43.7719868462272
"188",-44.4944807100247,-44.1996558915402,-44.1411256017854,-43.9930342635498,-43.6918741036091,-43.1153788115854,-42.5336722401876,-41.9325736508424,-41.222812119672,-40.7278888377562,-40.1893580324655,-39.5055260104053,-39.2754882238131,-39.1603756721738,-39.0307895888723,-38.8102082632371,-38.6544196067366,-38.5025164545568,-37.9496244972882,-37.4756369521905,-37.0496727783611,-37.1640547296692,-36.5267028884848,-36.8996259242159,-36.7626977473646,-36.0789037134183,-35.6224728447657,-35.516175393946,-35.2027586882592,-35.2420389284883,-35.6466469766466,-35.7632485155038,-35.8431025079303,-35.815607431484,-36.0926114187856,-36.5651808402358,-36.7439842685595,-36.9925049044836,-37.3460882372993,-37.7735526022444,-38.2643104780279,-38.7748607969562,-39.0264015806687,-39.1043781471499,-39.5683490857824,-40.8991380941269,-41.8655926817915,-42.6499043101812,-43.5315759024786,-43.9470992445089
"189",-44.6361381565272,-44.2771298290744,-44.0706940012213,-43.7326161504256,-43.3764354579385,-42.915549406163,-42.4747580742,-42.0509045731838,-41.4423985181651,-41.0342845231951,-40.4279990990448,-39.6833984712773,-39.3732487402211,-39.0998916282876,-38.8861569861301,-38.5643342904462,-38.3625094964211,-38.2698103042872,-37.8122444528431,-37.4437609179949,-37.1597212655493,-37.1419385678691,-36.4826701625445,-36.9745505731933,-36.4625691330262,-35.7277458887287,-35.5333429861652,-35.5514984871729,-35.3126100466364,-35.3301481744709,-35.6903511134165,-35.6955900545344,-35.6673001580775,-35.9158579881569,-36.2301186735626,-36.8072407965174,-36.9648566437119,-37.0730134309262,-37.3405102527543,-37.73878170997,-38.320038280239,-38.8765068922366,-39.2881262112596,-39.555041020604,-40.0585203139921,-41.3539776358487,-42.2848129083997,-42.8442411078997,-43.5390616912207,-43.9483813489293
"190",-44.5994884216024,-44.2423822629673,-43.95900169634,-43.5816568984093,-43.2130336713365,-42.8641015287017,-42.6294110459607,-42.2914017336642,-41.6240326213327,-41.3228851894509,-40.636676586529,-39.78847621639,-39.3816160300947,-39.049178446229,-38.7287736928162,-38.2019481809025,-37.9899431265968,-37.9579570631565,-37.6862017200862,-37.5839126486051,-37.5064355471115,-37.3597903513471,-36.7694408441577,-37.2582272543286,-36.3497701453693,-35.6634619744763,-35.6246329604249,-35.656874726759,-35.506082430725,-35.4581872816605,-35.850752620341,-35.9051169271587,-35.7490060464378,-36.1218678394602,-36.2884061011992,-36.9477667752774,-37.0838131505549,-37.1112258469459,-37.3510845326526,-37.664814173668,-38.3148544373885,-38.8661416071214,-39.4587942929391,-40.0717890607618,-40.6162145088676,-41.6148126366596,-42.5168517973221,-42.9609366148898,-43.545894779763,-43.9877916153345
"191",-44.7070788986078,-44.2710661458462,-43.9929141690143,-43.7052952265676,-43.3208606973324,-42.9885267752511,-42.7886287264469,-42.3706716767519,-41.6029757231325,-41.3274005103334,-40.6342506621388,-39.7120175828753,-39.1776413958759,-38.8730354355431,-38.5463048100244,-37.9385292842445,-37.7742228329626,-37.7885026326666,-37.6533148792045,-37.6601799755802,-37.7198555468501,-37.625755022663,-37.2570419619754,-37.5459762670245,-36.3050518767858,-35.6702714214955,-35.6981311292405,-35.7493858032823,-35.7200841012042,-35.708561875562,-36.1100429198966,-36.3135982174579,-36.0444469673338,-36.3249271707432,-36.3455079299405,-37.0334898929323,-37.2426368120736,-37.3203675226899,-37.4458520552414,-37.5707336668264,-38.1834822581076,-38.7479420659933,-39.4212021883453,-40.2414747067666,-40.7355957098886,-41.428254906967,-42.3356967808056,-42.8974330608779,-43.4187629612667,-43.9296084354951
"192",-44.7442895132962,-44.386300203899,-44.2090615236467,-44.0407253396041,-43.5856674857717,-43.2006153014471,-42.7826796253288,-42.2168652409244,-41.4056316883725,-41.2123536270897,-40.586384589552,-39.7550724749059,-39.2786522509894,-39.0034518621842,-38.7489835123458,-38.1755104955202,-38.0471910489426,-38.0231498215059,-37.862447971036,-37.7578227178002,-37.8621517462277,-37.9041856656375,-37.766592618915,-37.7589059989289,-36.4290928308683,-35.8474209792516,-35.8105923277751,-35.8145218440296,-35.8755235098843,-35.9362076450253,-36.2522091574454,-36.4554712856496,-36.1985904726749,-36.4731541796338,-36.5673419561154,-37.1382235563786,-37.3584562698462,-37.5146551509568,-37.5037449064708,-37.5194504867102,-38.0572054504611,-38.6778322108914,-39.3650975964583,-40.1035371787783,-40.4896129079376,-41.0556289395308,-41.9832195010617,-42.6652325758413,-42.9984701675365,-43.496150979797
"193",-44.6936499944139,-44.3992671899994,-44.3805656001906,-44.2547322166011,-43.6721680397632,-43.1367644616978,-42.5378799122256,-41.8787323976792,-41.2393340622352,-41.1280042863404,-40.5415391734358,-39.916684318736,-39.6074357469663,-39.3989605279255,-39.2266275167562,-38.7227651916404,-38.528717022776,-38.4296491985134,-38.1972164399823,-37.8108704641055,-37.9143520492762,-38.0109518093852,-37.9609147173068,-37.6458440813124,-36.3330539282895,-35.7334287521542,-35.5302586521943,-35.6368587991171,-35.7977306270852,-35.8847962272412,-36.0523292878425,-36.1713854216398,-35.992425667123,-36.373749464455,-36.6996620197346,-37.2030944385591,-37.3823056688678,-37.5939168998377,-37.6045688105946,-37.7071886806706,-38.2214273583465,-38.8303115537822,-39.5012302725453,-39.9968106566018,-40.2697160012781,-40.7532295839414,-41.5781511064184,-42.3337339740433,-42.5191592083894,-42.9208378385465
"194",-44.9475385404449,-44.5233554683271,-44.5695744184039,-44.4876666733005,-43.8500971519447,-43.1620016049491,-42.3798499756824,-41.6917635509009,-41.2070596744771,-41.1018662294663,-40.5054012723894,-39.9796299758168,-39.8027197490294,-39.6328838028645,-39.5351690671384,-39.1766215777285,-38.9237111549212,-38.7381508916948,-38.4428074406876,-37.8687546751786,-37.9319495029405,-37.9650033507759,-37.8532305002685,-37.3752367400934,-36.2966182969342,-35.6918073916851,-35.2233443403191,-35.4426050731143,-35.4731434540156,-35.5946993735012,-35.6736296496252,-35.7318736954893,-35.6447594830678,-36.173441757174,-36.6537037573459,-37.2359854619115,-37.4793003828047,-37.841245163065,-37.9535026496953,-38.075157799801,-38.5209288676469,-39.0587366147017,-39.6294484202095,-39.9427430579644,-40.1856701596255,-40.6471326590458,-41.347776578667,-42.0515048076802,-42.201104401182,-42.6130842191072
"195",-45.4509146758875,-44.8839294183252,-44.7481852894603,-44.5076771920609,-43.9057228594886,-43.0687659430609,-42.2173718389701,-41.5550383993869,-41.1871764880415,-41.0325504862316,-40.4444560949394,-39.8848943374607,-39.6672748691916,-39.5346440326702,-39.5104174401999,-39.2371394907711,-38.9769987063506,-38.6889851382268,-38.4413941363392,-37.8465371652614,-37.7463692230675,-37.74334078945,-37.7039586857684,-37.2022050381469,-36.3568884592527,-35.7752075723242,-35.1327870839947,-35.472562780428,-35.3497615763019,-35.4589844391162,-35.5854827871882,-35.4558802376014,-35.4000660106147,-36.0806267243983,-36.5106248432393,-37.1578626737825,-37.5441779506629,-38.0236279425332,-38.2891066355008,-38.4304190829912,-38.8003168729803,-39.2390613438977,-39.6886274467648,-39.94616290748,-40.0965105531067,-40.5845154492204,-41.306058154657,-42.0171422135132,-42.2642217520504,-42.7937881885129
"196",-45.7770958589656,-45.2412142571317,-44.8570694457221,-44.2458277442417,-43.5352180067472,-42.6502792070015,-41.8319106534107,-41.2818290172177,-41.032325663536,-40.8636588384294,-40.3210057500451,-39.6777076912994,-39.3864673990165,-39.224491528283,-39.2288226267713,-39.0245282051446,-38.8177954988539,-38.5176180605034,-38.4723087819092,-37.9503520311527,-37.6548834130838,-37.5024049678316,-37.5847585215261,-37.1596195613244,-36.5466444321729,-36.040113001027,-35.327020945449,-35.7197029879977,-35.5029849874231,-35.4104988598006,-35.657968047919,-35.3535424891739,-35.4081775688484,-36.0505458832123,-36.4162549570758,-37.093366964104,-37.6025776878673,-38.1389545811018,-38.5478628663576,-38.6638486556471,-38.9621867645784,-39.3143188167495,-39.714799708257,-39.9402240626882,-39.9484191120926,-40.4163019809513,-41.2940431277,-42.1011428301217,-42.5660660446536,-43.2590958639838
"197",-45.6915604658565,-45.2673217248021,-44.7747763264798,-43.8452822444384,-42.8740403965226,-42.0022192300539,-41.3592679046235,-40.9848668260816,-40.8416507658753,-40.652241334393,-40.1643591685397,-39.4223569122589,-39.0312712991213,-38.8103943803257,-38.8070187967554,-38.6347466040559,-38.4555406710416,-38.1985967466008,-38.3140350195924,-37.9446206131434,-37.5742475695439,-37.320245125721,-37.4431613284943,-37.0032030574457,-36.606750433862,-36.3197261719559,-35.6651961976716,-35.9944296913841,-35.8712984138829,-35.6248332396406,-35.8431604794755,-35.3684015465955,-35.5614821151371,-36.0187833557385,-36.4469547033946,-37.0457048059051,-37.6081279456764,-38.233568064261,-38.7251080426494,-38.7792664616442,-39.0525974047435,-39.384087567805,-39.7605595999538,-39.987100886783,-39.9896941672118,-40.4542997994372,-41.4637993575363,-42.3373095054028,-43.0872411427014,-43.8390337074598
"198",-45.4402225272262,-45.1074510774126,-44.6279119105802,-43.5394774521488,-42.3814381627412,-41.6381143527636,-41.0855431827875,-40.8334513311186,-40.7914281825181,-40.5591167587783,-40.1610250955523,-39.4478905062922,-38.9553134440354,-38.6674354391693,-38.5659634760965,-38.3617767282401,-38.2048158382698,-37.8688098508019,-38.0244341823564,-37.7527379244421,-37.3963715699517,-37.1582455196864,-37.1866304880896,-36.7219671721133,-36.7146057912516,-36.6716165816108,-36.0474265873027,-36.2340406060125,-36.1246636330628,-35.758811978778,-35.9466806074563,-35.5054046754784,-35.7360827320043,-36.0773192510572,-36.5965152013288,-37.1278503062272,-37.7050966157233,-38.4004600684664,-38.8968228680578,-38.8644914129523,-39.1435432597572,-39.4519450399054,-39.7476448710933,-40.0025119183592,-40.1384525669606,-40.6905732221415,-41.7201073313425,-42.5970957574116,-43.476733562852,-44.2352981467392
"199",-45.1077596502209,-44.8945134169154,-44.5457791431182,-43.5322085742903,-42.3279019887434,-41.6410909254957,-41.1349403448992,-40.9654120855909,-40.9597001763298,-40.6815442954668,-40.4094594217564,-39.7259184701336,-39.1932666743288,-38.8664848254496,-38.6752536137969,-38.3845535196422,-38.1810861813552,-37.7706837418945,-37.790865268002,-37.5800887595412,-37.2561465729172,-37.1280933575843,-37.0604608210724,-36.6309202994722,-36.8279607671751,-36.8239280901321,-36.1723565076682,-36.3565501323421,-36.1163002740311,-35.6469336039817,-35.7589564926186,-35.4325789021557,-35.6925376482601,-36.0092143324754,-36.616251170306,-37.1869192494822,-37.7634237493651,-38.4776594472287,-38.9211490142382,-38.9130187162385,-39.1874852176744,-39.4299354891626,-39.6803051804412,-40.0995613392304,-40.4775033539312,-41.1867109549744,-42.0991348804212,-42.9085037926941,-43.6940320486382,-44.327250946987
"200",-44.7668462179125,-44.6786844328189,-44.5363670142831,-43.7349652004601,-42.5911839880918,-41.9132454529751,-41.4405204256275,-41.3817474361528,-41.3555354574284,-40.9891180844197,-40.8378956749033,-40.259209899236,-39.6981775721152,-39.3044028896645,-39.0146390328213,-38.6262011982369,-38.3405040857692,-37.9869501073724,-37.9188180928967,-37.7569464438774,-37.3276881125593,-37.2136863250318,-37.0928179920776,-36.7472877360754,-36.9611704960661,-36.8492212911325,-36.1630108598012,-36.3886191823834,-35.8894547302745,-35.3999763773888,-35.5120353466806,-35.2710060065897,-35.4876774915942,-35.820321250516,-36.4057897866209,-37.1054465352036,-37.7242940524619,-38.4056162211344,-38.7901382315915,-38.7781843313477,-39.0063348187222,-39.1903855126638,-39.4920495161,-40.1829168308314,-40.829052400685,-41.6771966784081,-42.5185788167958,-43.2523420207427,-43.8553504909242,-44.258482301439
"201",-44.6222219585444,-44.4867638771741,-44.4386294605893,-43.8480191650291,-42.8788460962818,-42.2071389639053,-41.7764603602095,-41.8644129292754,-41.8404083738599,-41.3609662284574,-41.2361970831971,-40.8236057548506,-40.3261013248483,-39.9317115794396,-39.5467913107395,-39.1379485597737,-38.8027975357692,-38.4961680120184,-38.2936360111536,-38.0262320164244,-37.5731739603242,-37.3993387595573,-37.2977584158893,-37.0145015001605,-37.1746531847524,-36.8652992641541,-36.1066644085934,-36.3769590649119,-35.7809303826816,-35.3988437390364,-35.4396014690914,-35.2071338537754,-35.3487031802758,-35.7089538685187,-36.2960892820887,-37.1592429387837,-37.7974886953313,-38.3911666319283,-38.6547300489436,-38.6532304657517,-38.9580601090476,-39.2423857743083,-39.6877843412606,-40.4808497186167,-41.2935588049868,-42.1388178538505,-42.964938101848,-43.7290108810435,-44.2157176177854,-44.2713643169235
